Date,Open,High,Low,Close,Adj Close
2011-06-13,1.433362842,1.440340996,1.43260324,1.433260322,1.433260322
2011-06-14,1.441753149,1.448603511,1.438104033,1.441690803,1.441690803
2011-06-15,1.444898844,1.444961429,1.420959115,1.445003152,1.445003152
2011-06-16,1.418640852,1.420030951,1.407796383,1.418198228,1.418198228
2011-06-17,1.419990659,1.433835626,1.412948251,1.419909954,1.419909954
2011-06-20,1.42940855,1.432500601,1.419426322,1.428510189,1.428510189
2011-06-21,1.432479978,1.440403342,1.431024551,1.432541609,1.432541609
2011-06-22,1.438021302,1.443793178,1.43490541,1.438166022,1.438166022
2011-06-23,1.431803226,1.433404088,1.413127899,1.431434274,1.431434274
2011-06-24,1.427307248,1.430594683,1.416109681,1.427001715,1.427001715
2011-06-27,1.417595148,1.42940855,1.41079545,1.417133212,1.417133212
2011-06-28,1.431700706,1.439594626,1.424420238,1.431680202,1.431680202
2011-06-29,1.435811996,1.444794416,1.433404088,1.435791492,1.435791492
2011-06-30,1.44810009,1.452707171,1.444898844,1.447890401,1.447890401
2011-07-01,1.449590564,1.454608917,1.444606543,1.449695468,1.449695468
2011-07-04,1.454608917,1.457704663,1.449800611,1.453995585,1.453995585
2011-07-05,1.455307484,1.455307484,1.444564819,1.455307484,1.455307484
2011-07-06,1.442397833,1.446654558,1.429000139,1.442813993,1.442813993
2011-07-07,1.433198571,1.437401175,1.422333479,1.433157563,1.433157563
2011-07-08,1.436616421,1.43688488,1.421403408,1.436451316,1.436451316
2011-07-11,1.420494795,1.422576308,1.398894906,1.420192361,1.420192361
2011-07-12,1.4041394,1.404691696,1.38419795,1.404060483,1.404060483
2011-07-13,1.396901608,1.419204712,1.396726012,1.396901608,1.396901608
2011-07-14,1.422920346,1.427409172,1.4150877,1.423426747,1.423426747
2011-07-15,1.415808916,1.419607639,1.409641981,1.415728688,1.415728688
2011-07-18,1.411930799,1.413207769,1.401797056,1.412309647,1.412309647
2011-07-19,1.41109395,1.421464205,1.407301068,1.411193609,1.411193609
2011-07-20,1.41739428,1.423791528,1.413487554,1.417293906,1.417293906
2011-07-21,1.42689991,1.439781189,1.414507151,1.427001715,1.427001715
2011-07-22,1.441794753,1.443522215,1.432705879,1.442002654,1.442002654
2011-07-25,1.438166022,1.440714598,1.43287003,1.438848972,1.438848972
2011-07-26,1.436781645,1.45209527,1.436059475,1.437153339,1.437153339
2011-07-27,1.450410485,1.45350945,1.436306953,1.450810194,1.450810194
2011-07-28,1.437545776,1.440029979,1.425801277,1.43729794,1.43729794
2011-07-29,1.433404088,1.440631509,1.423852444,1.433198571,1.433198571
2011-08-01,1.436533928,1.445128441,1.41882205,1.436368823,1.436368823
2011-08-02,1.427123904,1.428346992,1.415287852,1.426208019,1.426208019
2011-08-03,1.417595148,1.434390903,1.414487243,1.417333961,1.417333961
2011-08-04,1.434534907,1.436410189,1.411512375,1.435296774,1.435296774
2011-08-05,1.406647801,1.422535777,1.405797482,1.406707168,1.406707168
2011-08-08,1.430062771,1.439947009,1.413327694,1.42940855,1.42940855
2011-08-09,1.417715788,1.428571463,1.41570878,1.417072892,1.417072892
2011-08-10,1.43800056,1.440050721,1.416330338,1.438310862,1.438310862
2011-08-11,1.412868381,1.428591847,1.410656095,1.412469268,1.412469268
2011-08-12,1.422191858,1.428795934,1.4150877,1.422636986,1.422636986
2011-08-15,1.427286863,1.447492123,1.42673707,1.427409172,1.427409172
2011-08-16,1.443834782,1.444481373,1.435791492,1.443834782,1.443834782
2011-08-17,1.440195799,1.451378822,1.433897376,1.439801812,1.439801812
2011-08-18,1.442938924,1.445107579,1.427898288,1.442918181,1.442918181
2011-08-19,1.432069778,1.445170283,1.426594615,1.432439089,1.432439089
2011-08-22,1.43694675,1.443397164,1.435008407,1.436926126,1.436926126
2011-08-23,1.436100721,1.449800611,1.43558526,1.436100721,1.436100721
2011-08-24,1.44370985,1.448079109,1.438952446,1.44370985,1.44370985
2011-08-25,1.441109061,1.447303653,1.433362842,1.441233754,1.441233754
2011-08-26,1.437401175,1.447492123,1.433219194,1.43729794,1.43729794
2011-08-29,1.449674606,1.454693556,1.44669652,1.449506402,1.449506402
2011-08-30,1.452601671,1.453234911,1.438869715,1.452432871,1.452432871
2011-08-31,1.44345963,1.446801186,1.439801812,1.443313837,1.443313837
2011-09-01,1.43750453,1.437793732,1.422960877,1.437463164,1.437463164
2011-09-02,1.426208019,1.428795934,1.419305444,1.426208019,1.426208019
2011-09-05,1.415568352,1.417193413,1.406588435,1.415768862,1.415768862
2011-09-06,1.406905055,1.4236902,1.397526383,1.406311512,1.406311512
2011-09-07,1.400383711,1.413068056,1.400207281,1.400324941,1.400324941
2011-09-08,1.408391118,1.409006357,1.394350052,1.408569694,1.408569694
2011-09-09,1.390395164,1.393805981,1.364908218,1.390414476,1.390414476
2011-09-12,1.359600782,1.368700504,1.351497412,1.360081553,1.360081553
2011-09-13,1.365803003,1.372099757,1.355913758,1.366026878,1.366026878
2011-09-14,1.368101358,1.374853969,1.359305143,1.368606925,1.368606925
2011-09-15,1.374835014,1.392757654,1.370407462,1.374608278,1.374608278
2011-09-16,1.386731744,1.388098478,1.375894308,1.386904836,1.386904836
2011-09-19,1.370351076,1.370689154,1.359138846,1.370144606,1.370144606
2011-09-20,1.360414624,1.37266469,1.359952211,1.360562682,1.360562682
2011-09-21,1.369094133,1.373098254,1.363754153,1.369394064,1.369394064
2011-09-22,1.358474135,1.358566523,1.339208007,1.358603358,1.358603358
2011-09-23,1.347908735,1.356594443,1.342101693,1.34809041,1.34809041
2011-09-26,1.354499698,1.354499698,1.33670187,1.3547014,1.3547014
2011-09-27,1.352009058,1.365504622,1.34807229,1.351807952,1.351807952
2011-09-28,1.358492613,1.368400931,1.35459137,1.358234286,1.358234286
2011-09-29,1.354554653,1.367708445,1.352100492,1.353766203,1.353766203
2011-09-30,1.358197331,1.35989666,1.341525674,1.358584881,1.358584881
2011-10-03,1.336094618,1.338078976,1.324503303,1.336094618,1.336094618
2011-10-04,1.319417834,1.329893351,1.314941645,1.319504857,1.319504857
2011-10-05,1.332746983,1.337238073,1.326611876,1.333013415,1.333013415
2011-10-06,1.334044814,1.343291521,1.324292898,1.333991528,1.333991528
2011-10-07,1.342696428,1.352173686,1.340392709,1.342894673,1.342894673
2011-10-10,1.33859849,1.369000435,1.338096976,1.33859849,1.33859849
2011-10-11,1.363307953,1.36740911,1.356999397,1.36354959,1.36354959
2011-10-12,1.364405394,1.381597161,1.358640313,1.364573002,1.364573002
2011-10-13,1.378872991,1.382303834,1.368606925,1.379196286,1.379196286
2011-10-14,1.374306083,1.389294147,1.372476339,1.373550892,1.373550892
2011-10-17,1.388252616,1.391304374,1.374098301,1.387905836,1.387905836
2011-10-18,1.374343753,1.378682852,1.365448713,1.374400377,1.374400377
2011-10-19,1.373399973,1.386693239,1.372645974,1.374003768,1.374003768
2011-10-20,1.376405597,1.384006381,1.365933657,1.376500368,1.376500368
2011-10-21,1.377998829,1.389796138,1.371008635,1.377903938,1.377903938
2011-10-24,1.384792209,1.395400763,1.382303834,1.384773016,1.384773016
2011-10-25,1.392408609,1.395634413,1.385003209,1.392234087,1.392234087
2011-10-26,1.390395164,1.396687031,1.380490899,1.3904531,1.3904531
2011-10-27,1.387212634,1.418298841,1.386808634,1.387694001,1.387694001
2011-10-28,1.417494655,1.420091391,1.413927197,1.41739428,1.41739428
2011-10-31,1.414207101,1.416952491,1.393592238,1.414007187,1.414007187
2011-11-01,1.386462569,1.386981726,1.361192346,1.386001468,1.386001468
2011-11-02,1.365803003,1.382590413,1.365803003,1.365597844,1.365597844
2011-11-03,1.369319081,1.382533073,1.365784407,1.369000435,1.369000435
2011-11-04,1.382284641,1.386501074,1.371760845,1.38299191,1.38299191
2011-11-07,1.379519701,1.38119638,1.3683635,1.378929973,1.378929973
2011-11-08,1.376007915,1.384255409,1.373192549,1.376007915,1.376007915
2011-11-09,1.382705092,1.385694027,1.355601311,1.382647872,1.382647872
2011-11-10,1.352740645,1.364964128,1.348599553,1.352667451,1.352667451
2011-11-11,1.361192346,1.374192715,1.358197331,1.361007214,1.361007214
2011-11-14,1.378796935,1.378796935,1.36210084,1.378701806,1.378701806
2011-11-15,1.36269486,1.36410749,1.351278305,1.362416387,1.362416387
2011-11-16,1.350876689,1.355325818,1.343075156,1.350712538,1.350712538
2011-11-17,1.344302893,1.353491426,1.342534184,1.344104052,1.344104052
2011-11-18,1.345496655,1.361303568,1.344845295,1.345804453,1.345804453
2011-11-21,1.353601217,1.354004502,1.343291521,1.352996945,1.352996945
2011-11-22,1.348635793,1.356870532,1.347127914,1.348435879,1.348435879
2011-11-23,1.351442695,1.353106737,1.3352561,1.352191925,1.352191925
2011-11-24,1.334703565,1.341201782,1.332019091,1.335202575,1.335202575
2011-11-25,1.332800269,1.333404422,1.321842194,1.333102226,1.333102226
2011-11-28,1.331026316,1.339692473,1.327827334,1.331345201,1.331345201
2011-11-29,1.330760479,1.343742847,1.328903675,1.331699729,1.331699729
2011-11-30,1.332391739,1.352393031,1.326435924,1.332409501,1.332409501
2011-12-01,1.344230533,1.352100492,1.34199369,1.344393134,1.344393134
2011-12-02,1.346746922,1.353802919,1.341975689,1.346692443,1.346692443
2011-12-05,1.341741562,1.348399401,1.340141177,1.341903687,1.341903687
2011-12-06,1.338473082,1.342498064,1.334027052,1.338670135,1.338670135
2011-12-07,1.341201782,1.345261216,1.33536303,1.341201782,1.341201782
2011-12-08,1.340105414,1.345695734,1.331097126,1.340374708,1.340374708
2011-12-09,1.334543347,1.343002915,1.328603506,1.334543347,1.334543347
2011-12-12,1.337095022,1.337792635,1.321108699,1.337166548,1.337166548
2011-12-13,1.31656909,1.323171377,1.309997916,1.317106605,1.317106605
2011-12-14,1.302795887,1.305909276,1.295403838,1.301913738,1.301913738
2011-12-15,1.298735023,1.304903746,1.296293855,1.298802495,1.298802495
2011-12-16,1.302999496,1.308403969,1.300694585,1.302965522,1.302965522
2011-12-19,1.303593993,1.304103971,1.298498869,1.303695917,1.303695917
2011-12-20,1.300796032,1.313197613,1.299697161,1.300779223,1.300779223
2011-12-21,1.308797717,1.319417834,1.302846789,1.308797717,1.308797717
2011-12-22,1.30379796,1.311905503,1.302354574,1.304001927,1.304001927
2011-12-23,1.305704713,1.309397459,1.303305268,1.305602312,1.305602312
2011-12-26,1.304393172,1.308403969,1.304393172,1.304495335,1.304495335
2011-12-27,1.305006027,1.3085922,1.304495335,1.305057049,1.305057049
2011-12-28,1.307104111,1.307958961,1.294732928,1.307206631,1.307206631
2011-12-29,1.292574167,1.294397831,1.286123991,1.292724609,1.292724609
2011-12-30,1.295219302,1.299595833,1.290605664,1.295605302,1.295605302
2012-01-02,1.296008229,1.296394706,1.292256832,1.296008229,1.296008229
2012-01-03,1.293627501,1.306591749,1.293627501,1.294096351,1.294096351
2012-01-04,1.305397868,1.307394624,1.290206075,1.305602312,1.305602312
2012-01-05,1.29309237,1.294297338,1.278527141,1.293142438,1.293142438
2012-01-06,1.279295921,1.281295657,1.270405889,1.279606819,1.279606819
2012-01-09,1.267957449,1.278494477,1.267957449,1.268037796,1.268037796
2012-01-10,1.277595997,1.281706214,1.274551034,1.277595997,1.277595997
2012-01-11,1.275428891,1.2788378,1.26739502,1.27518487,1.27518487
2012-01-12,1.272394061,1.282906532,1.270099401,1.272394061,1.272394061
2012-01-13,1.282544613,1.287498355,1.265182137,1.282051325,1.282051325
2012-01-16,1.264846087,1.268295169,1.262865543,1.264702082,1.264702082
2012-01-17,1.266736746,1.280360579,1.266672492,1.266704679,1.266704679
2012-01-18,1.274827242,1.284406066,1.273723125,1.274599791,1.274599791
2012-01-19,1.286306024,1.292106509,1.28450501,1.286603928,1.286603928
2012-01-20,1.296159506,1.298448324,1.28877604,1.296495676,1.296495676
2012-01-23,1.289041877,1.304512382,1.288377523,1.288477182,1.288477182
2012-01-24,1.302507281,1.305636406,1.295823574,1.302693963,1.302693963
2012-01-25,1.303593993,1.305006027,1.293376684,1.304103971,1.304103971
2012-01-26,1.310736299,1.317991972,1.30948329,1.310736299,1.310736299
2012-01-27,1.308917642,1.315997243,0.7605719566,1.309277534,1.309277534
2012-01-30,1.320654988,1.320847034,1.308386803,1.320794582,1.320794582
2012-01-31,1.313887835,1.321353078,1.308694959,1.313956857,1.313956857
2012-02-01,1.313887835,1.321353078,1.30469954,1.307702422,1.307702422
2012-02-02,1.317175984,1.319609404,1.309294701,1.317002535,1.317002535
2012-02-03,1.313542604,1.318739295,1.307856321,1.313715219,1.313715219
2012-02-06,1.312508225,1.312852859,1.303441048,1.312714934,1.312714934
2012-02-07,1.311819434,1.324327826,1.309397459,1.31216383,1.31216383
2012-02-08,1.324854255,1.328727007,1.323801994,1.324854255,1.324854255
2012-02-09,1.32502985,1.331900239,1.323101282,1.324854255,1.324854255
2012-02-10,1.327844977,1.328903675,1.316482425,1.327844977,1.327844977
2012-02-13,1.322926283,1.328197598,1.321108699,1.323679328,1.323679328
2012-02-14,1.315443277,1.321353078,1.313197613,1.315789461,1.315789461
2012-02-15,1.312973499,1.318913221,1.3064996,1.313370109,1.313370109
2012-02-16,1.305823922,1.305823922,1.297993302,1.305806875,1.305806875
2012-02-17,1.313025236,1.319900274,1.311681867,1.312680483,1.312680483
2012-02-20,1.322453976,1.327668667,1.318391562,1.322716355,1.322716355
2012-02-21,1.320480585,1.329203963,1.318913221,1.320480585,1.320480585
2012-02-22,1.324854255,1.326379538,1.321353078,1.324327826,1.324327826
2012-02-23,1.32573247,1.33400023,1.323451638,1.325574279,1.325574279
2012-02-24,1.337434888,1.347708941,1.335880399,1.337363362,1.337363362
2012-02-27,1.346982718,1.346982718,1.33701992,1.346710682,1.346710682
2012-02-28,1.341021895,1.346293569,1.339584708,1.34066236,1.34066236
2012-02-29,1.347890496,1.348617673,1.335505724,1.347799778,1.347799778
2012-03-01,1.332622647,1.335702062,1.328550577,1.33209002,1.33209002
2012-03-02,1.331894875,1.333155513,1.31917417,1.332267523,1.332267523
2012-03-05,1.318565369,1.323801994,1.316229343,1.318617582,1.318617582
2012-03-06,1.322296619,1.322751403,1.31145823,1.322576404,1.322576404
2012-03-07,1.312008858,1.316135764,1.30998075,1.312335968,1.312335968
2012-03-08,1.31406045,1.327228069,1.313697934,1.313991427,1.313991427
2012-03-09,1.327228069,1.327316165,1.31076026,1.327492356,1.327492356
2012-03-12,1.31216383,1.314659834,1.308215618,1.312508225,1.312508225
2012-03-13,1.317175984,1.318913221,1.30532968,1.316829085,1.316829085
2012-03-14,1.308044434,1.308900476,1.301591873,1.308044434,1.308044434
2012-03-15,1.302235961,1.308289289,1.300491691,1.302252889,1.302252889
2012-03-16,1.307873487,1.318426251,1.305057049,1.307873487,1.307873487
2012-03-19,1.317696691,1.326479793,1.314405918,1.317714095,1.317714095
2012-03-20,1.322926283,1.324940205,1.317523003,1.322926283,1.322926283
2012-03-21,1.323977232,1.328550577,1.318269849,1.323766828,1.323766828
2012-03-22,1.321807146,1.325556755,1.314100146,1.321877003,1.321877003
2012-03-23,1.320480585,1.328570008,1.319243789,1.320480585,1.320480585
2012-03-26,1.328374147,1.333699703,1.319957733,1.328303576,1.328303576
2012-03-27,1.33600533,1.338340521,1.332178831,1.33600533,1.33600533
2012-03-28,1.332800269,1.337255955,1.328021169,1.332871318,1.332871318
2012-03-29,1.332622647,1.334359884,1.32573247,1.332622647,1.332622647
2012-03-30,1.331380606,1.336900115,1.331238866,1.331380606,1.331380606
2012-04-02,1.335826874,1.337900043,1.328049541,1.335826874,1.335826874
2012-04-03,1.333155513,1.336689234,1.330317974,1.333333373,1.333333373
2012-04-04,1.322384,1.323451638,1.310830712,1.322523952,1.322523952
2012-04-05,1.314405918,1.316600323,1.303730011,1.314405918,1.314405918
2012-04-06,1.306403995,1.311303377,1.305483103,1.306506395,1.306506395
2012-04-09,1.308506608,1.308506608,1.30379796,1.307907581,1.307907581
2012-04-10,1.311131477,1.314405918,1.305629611,1.311131477,1.311131477
2012-04-11,1.307531357,1.315356851,1.306677103,1.307360411,1.307360411
2012-04-12,1.311905503,1.318699241,1.310392737,1.311991572,1.311991572
2012-04-13,1.318913221,1.319957733,1.307087064,1.318913221,1.318913221
2012-04-16,1.305653453,1.308523774,1.299690366,1.305653453,1.305653453
2012-04-17,1.312680483,1.316482425,1.309106112,1.312680483,1.312680483
2012-04-18,1.313542604,1.314233065,1.306009889,1.313542604,1.313542604
2012-04-19,1.311991572,1.315699458,1.307160497,1.311991572,1.311991572
2012-04-20,1.314405918,1.322469711,1.313197613,1.314578652,1.314578652
2012-04-23,1.320899248,1.321003914,1.310787797,1.320480585,1.320480585
2012-04-24,1.315270305,1.321492791,1.31469965,1.315201163,1.315201163
2012-04-25,1.319609404,1.323619723,1.318304658,1.319783568,1.319783568
2012-04-26,1.323276401,1.325950384,1.320253968,1.323276401,1.323276401
2012-04-27,1.319261193,1.326875806,1.315997243,1.319087267,1.319087267
2012-04-30,1.32415247,1.326469302,1.321003914,1.32415247,1.32415247
2012-05-01,1.323994756,1.328091741,1.320599198,1.323977232,1.323977232
2012-05-02,1.323977232,1.324169993,1.313025236,1.323977232,1.323977232
2012-05-03,1.314924359,1.318019629,1.309949875,1.314751506,1.314751506
2012-05-04,1.315616369,1.317592502,1.308609366,1.315616369,1.315616369
2012-05-07,1.296293855,1.305823922,1.296293855,1.297033668,1.297033668
2012-05-08,1.306165099,1.306165099,1.298380971,1.306165099,1.306165099
2012-05-09,1.299291968,1.300390124,1.291322351,1.299545169,1.299545169
2012-05-10,1.293660998,1.297850132,1.292574167,1.293660998,1.293660998
2012-05-11,1.293393373,1.295469403,1.290905595,1.293493748,1.293493748
2012-05-14,1.290156126,1.290489078,1.282824278,1.28998971,1.28998971
2012-05-15,1.283202887,1.286979795,1.275650144,1.283202887,1.283202887
2012-05-16,1.273560882,1.275830865,1.268295169,1.273560882,1.273560882
2012-05-17,1.273382545,1.275022268,1.266945362,1.273074508,1.273074508
2012-05-18,1.269841194,1.273982763,1.264558196,1.269841194,1.269841194
2012-05-21,1.277302384,1.281229973,1.273074508,1.277302384,1.277302384
2012-05-22,1.281394243,1.281394243,1.274047613,1.281065822,1.281065822
2012-05-23,1.266463995,1.268391728,1.257007837,1.266463995,1.266463995
2012-05-24,1.256123543,1.26098001,1.251920104,1.256123543,1.256123543
2012-05-25,1.253761292,1.259794831,1.250680089,1.253604174,1.253604174
2012-05-28,1.256691813,1.261869431,1.252661824,1.256913066,1.256913066
2012-05-29,1.252505064,1.257387161,1.2475003,1.252505064,1.252505064
2012-05-30,1.247816324,1.248595357,1.239157438,1.247816324,1.247816324
2012-05-31,1.237470627,1.242919922,1.234229565,1.237470627,1.237470627
2012-06-01,1.236093879,1.244669676,1.229700685,1.236246705,1.236246705
2012-06-04,1.239941001,1.250700355,1.238850355,1.240233183,1.240233183
2012-06-05,1.251094699,1.254012823,1.241233826,1.250938296,1.250938296
2012-06-06,1.246261239,1.252809525,1.244499326,1.246261239,1.246261239
2012-06-07,1.257561088,1.262148142,1.254547715,1.257387161,1.257387161
2012-06-08,1.256897211,1.257228971,1.244400144,1.257071018,1.257071018
2012-06-11,1.264542222,1.264799714,1.248769999,1.264542222,1.264542222
2012-06-12,1.247816324,1.252770185,1.24503541,1.247816324,1.247816324
2012-06-13,1.25046885,1.26060009,1.247660637,1.25046885,1.25046885
2012-06-14,1.257561088,1.26167047,1.254358888,1.257387161,1.257387161
2012-06-15,1.262785792,1.26486218,1.259490252,1.262785792,1.262785792
2012-06-18,1.270486593,1.272426486,1.256349206,1.270486593,1.270486593
2012-06-19,1.259652138,1.270002484,1.257228971,1.259763122,1.259763122
2012-06-20,1.268069983,1.272426486,1.266335726,1.268069983,1.268069983
2012-06-21,1.268230796,1.270099401,1.257071018,1.268069983,1.268069983
2012-06-22,1.255020022,1.25813067,1.252693295,1.255177617,1.255177617
2012-06-25,1.253918529,1.254547715,1.247505069,1.253761292,1.253761292
2012-06-26,1.25029695,1.252661824,1.245097399,1.25046885,1.25046885
2012-06-27,1.248751163,1.250781775,1.244864941,1.248751163,1.248751163
2012-06-28,1.247193813,1.252348185,1.24084878,1.247349381,1.247349381
2012-06-29,1.244090557,1.269159555,1.243626475,1.244090557,1.244090557
2012-07-02,1.265662551,1.266624451,1.257228971,1.265518427,1.265518427
2012-07-03,1.257972479,1.262466788,1.256439328,1.258178234,1.258178234
2012-07-04,1.260557175,1.260716081,1.25109005,1.260557175,1.260557175
2012-07-05,1.251877785,1.253761292,1.236567736,1.251627207,1.251627207
2012-07-06,1.239157438,1.240130186,1.228395581,1.239157438,1.239157438
2012-07-09,1.22714448,1.231540799,1.22714448,1.22714448,1.22714448
2012-07-10,1.231800199,1.233200669,1.223690629,1.231830478,1.231830478
2012-07-11,1.225640297,1.229599357,1.223329902,1.225640297,1.225640297
2012-07-12,1.22473979,1.22473979,1.21732986,1.22472477,1.22472477
2012-07-13,1.219066262,1.225144863,1.216309786,1.219274282,1.219274282
2012-07-16,1.224889755,1.227400541,1.217730165,1.224889755,1.224889755
2012-07-17,1.226843357,1.231223822,1.219214797,1.226843357,1.226843357
2012-07-18,1.229558587,1.230617762,1.221999407,1.229558587,1.229558587
2012-07-19,1.227747083,1.232159853,1.223199725,1.227747083,1.227747083
2012-07-20,1.227747083,1.227897763,1.214801073,1.227686763,1.227686763
2012-07-23,1.212856293,1.213444948,1.20729208,1.212709188,1.212709188
2012-07-24,1.212429881,1.213798523,1.205990434,1.212415099,1.212415099
2012-07-25,1.206185341,1.216700435,1.205545425,1.206185341,1.206185341
2012-07-26,1.2140342,1.232349634,1.212121248,1.2140342,1.2140342
2012-07-27,1.228048682,1.237700343,1.224589705,1.228048682,1.228048682
2012-07-30,1.23031497,1.230617762,1.223199725,1.230466366,1.230466366
2012-07-31,1.226091266,1.232489347,1.225340009,1.225940943,1.225940943
2012-08-01,1.22940743,1.233500361,1.228184342,1.22940743,1.22940743
2012-08-02,1.224140048,1.237838268,1.213799953,1.224140048,1.224140048
2012-08-03,1.218026876,1.239157438,1.21698916,1.218026876,1.218026876
2012-08-06,1.242853642,1.242853642,1.234415531,1.242853642,1.242853642
2012-08-07,1.239003897,1.244090557,1.237740278,1.239003897,1.239003897
2012-08-08,1.238696933,1.240079403,1.233106494,1.238696933,1.238696933
2012-08-09,1.237240911,1.238696933,1.226993918,1.237332821,1.237332821
2012-08-10,1.22940743,1.231599927,1.22473979,1.22940743,1.22940743
2012-08-13,1.227596402,1.237164378,1.226391912,1.227716923,1.227716923
2012-08-14,1.232741594,1.23854351,1.231800199,1.232741594,1.232741594
2012-08-15,1.232589722,1.234415531,1.226769567,1.232589722,1.232589722
2012-08-16,1.228954077,1.237100124,1.225879312,1.228954077,1.228954077
2012-08-17,1.235788465,1.238339424,1.229330301,1.235788465,1.235788465
2012-08-20,1.2333498,1.236843109,1.229700685,1.233258605,1.233258605
2012-08-21,1.235177875,1.248751163,1.234796643,1.235330462,1.235330462
2012-08-22,1.247660637,1.248359919,1.243499637,1.247660637,1.247660637
2012-08-23,1.253446937,1.258900404,1.252756,1.253446937,1.253446937
2012-08-24,1.256123543,1.256754994,1.248919606,1.256123543,1.256123543
2012-08-27,1.250453353,1.253619909,1.249156833,1.250437617,1.250437617
2012-08-28,1.250156283,1.257228971,1.246836066,1.250156283,1.250156283
2012-08-29,1.257228971,1.257228971,1.25221014,1.257228971,1.257228971
2012-08-30,1.25313282,1.256399751,1.249531388,1.25313282,1.25313282
2012-08-31,1.251094699,1.262900591,1.249687552,1.251094699,1.251094699
2012-09-03,1.257703424,1.260299802,1.256123543,1.257703424,1.257703424
2012-09-04,1.258653283,1.26262629,1.255965829,1.258653283,1.258653283
2012-09-05,1.253761292,1.262148142,1.25046885,1.253446937,1.253446937
2012-09-06,1.260239482,1.264222503,1.256439328,1.260239482,1.260239482
2012-09-07,1.263264298,1.280196667,1.262785792,1.263264298,1.263264298
2012-09-10,1.279590607,1.280409694,1.277302384,1.279590607,1.279590607
2012-09-11,1.276161313,1.287001252,1.276031017,1.276161313,1.276161313
2012-09-12,1.28518188,1.293660998,1.284603953,1.28518188,1.28518188
2012-09-13,1.290322661,1.293159246,1.288709641,1.290322661,1.290322661
2012-09-14,1.299376369,1.316810012,1.298532605,1.299376369,1.299376369
2012-09-17,1.311647534,1.316621065,1.308789134,1.311647534,1.311647534
2012-09-18,1.310959697,1.311406612,1.304308057,1.311011195,1.311011195
2012-09-19,1.304631472,1.308557987,1.299714088,1.304631472,1.304631472
2012-09-20,1.305823922,1.305994511,1.292310238,1.305823922,1.305823922
2012-09-21,1.297353387,1.304495335,1.296176314,1.297353387,1.297353387
2012-09-24,1.29689908,1.298027039,1.2894907,1.296848655,1.296848655
2012-09-25,1.294163346,1.297050476,1.28880918,1.294163346,1.294163346
2012-09-26,1.28998971,1.291322351,1.284092665,1.29000628,1.29000628
2012-09-27,1.288161755,1.290156126,1.283664107,1.288161755,1.288161755
2012-09-28,1.291322351,1.295840263,1.284209728,1.291322351,1.291322351
2012-10-01,1.280672073,1.293493748,1.280672073,1.28090167,1.28090167
2012-10-02,1.28882587,1.295919299,1.288493752,1.28882587,1.28882587
2012-10-03,1.291489124,1.293828487,1.288161755,1.291655898,1.291655898
2012-10-04,1.292490602,1.300980568,1.291322351,1.292323589,1.292323589
2012-10-05,1.301574945,1.307189584,1.299714088,1.301744342,1.301744342
2012-10-08,1.301574945,1.301574945,1.294049382,1.301574945,1.301574945
2012-10-09,1.297690034,1.299300313,1.28683567,1.297690034,1.297690034
2012-10-10,1.285842896,1.291205645,1.28397727,1.285842896,1.285842896
2012-10-11,1.286008239,1.295169115,1.283038259,1.285842896,1.285842896
2012-10-12,1.293326497,1.299038649,1.292490602,1.293326497,1.293326497
2012-10-15,1.294163346,1.298027039,1.289823294,1.294330835,1.294330835
2012-10-16,1.296848655,1.306199193,1.295336723,1.296848655,1.296848655
2012-10-17,1.310787797,1.313780785,1.308729172,1.310787797,1.310787797
2012-10-18,1.311647534,1.31289947,1.308260083,1.311647534,1.311647534
2012-10-19,1.307018638,1.307900786,1.301608682,1.306916118,1.306916118
2012-10-22,1.302252889,1.308044434,1.302252889,1.302252889,1.302252889
2012-10-23,1.307018638,1.307189584,1.295350194,1.307018638,1.307018638
2012-10-24,1.297353387,1.299899936,1.292370319,1.297353387,1.297353387
2012-10-25,1.296512365,1.302200317,1.294414639,1.296512365,1.296512365
2012-10-26,1.293828487,1.295672536,1.289174795,1.293828487,1.293828487
2012-10-29,1.292323589,1.293694615,1.288992047,1.292407155,1.292407155
2012-10-30,1.290822268,1.298364043,1.28877604,1.290822268,1.290822268
2012-10-31,1.296243548,1.301913738,1.294732928,1.296260357,1.296260357
2012-11-01,1.296512365,1.298300028,1.292824745,1.296512365,1.296512365
2012-11-02,1.29483366,1.29540062,1.283779502,1.29483366,1.29483366
2012-11-05,1.282544613,1.284300447,1.27699244,1.282791376,1.282791376
2012-11-06,1.2802459,1.281900048,1.276800036,1.2802459,1.2802459
2012-11-07,1.28090167,1.287619352,1.273869157,1.280803323,1.280803323
2012-11-08,1.275559068,1.277599335,1.272400618,1.275998473,1.275998473
2012-11-09,1.274372458,1.278935909,1.269340038,1.274534822,1.274534822
2012-11-12,1.272426486,1.274047613,1.270147681,1.272394061,1.272394061
2012-11-13,1.270970941,1.272199869,1.266656637,1.270970941,1.270970941
2012-11-14,1.271132588,1.27579987,1.270648003,1.270970941,1.270970941
2012-11-15,1.272944808,1.2802459,1.272005677,1.273236632,1.273236632
2012-11-16,1.278282046,1.278445482,1.269373775,1.278445482,1.278445482
2012-11-19,1.275998473,1.281850815,1.274745941,1.275949717,1.275949717
2012-11-20,1.276682615,1.282396555,1.276682615,1.276943564,1.276943564
